game_id,game_name,game_yr_pub,min_players,max_players,min_play_time,min_age,avg_rating,complexity,categories,designers,publishers,rank,Puzzle,Card Game
139898,Brew Crafters,2013,2,5,90,12,7.43004,3.5743,Economic|Industry / Manufacturing,Ben Rosset,Dice Hate Me Studio,757,0,0
224597,Warhammer Underworlds: Shadespire,2017,2,2,30,12,7.70275,2.4912,Card Game|Collectible Components|Dice|Fantasy|Fighting|Miniatures,David Sanders,Games Workshop Ltd.,758,0,1
180593,The Bloody Inn,2015,1,4,30,14,7.01865,2.3721,Card Game|Economic|Horror|Post-Napoleonic,Nicolas Robert,Pearl Games|Hobby Japan|Lavka Games|Mandala Jogos|Rebel Sp. z o.o.,759,0,1
234671,Pandemic: Rising Tide,2017,2,5,45,8,7.59904,2.4561,Environmental,Jeroen Doumen|Matt Leacock,Z-Man Games|Asmodee|Asterion Press|Edge Entertainment|Hobby Japan,760,0,0
179172,Unfair,2017,2,5,50,14,7.3449,2.7041,Card Game|City Building|Economic|Print & Play,Joel Finch,CMON Global Limited|Good Games Publishing,761,0,1
176165,Dale of Merchants,2015,2,4,30,10,7.19854,2.0809,Animals|Card Game|Fantasy,Sami Laakso,Snowdale Design|Board Game Leisure|Bragelonne Games|Devir|Fullcap Games|Games7Days|Lotus Frog Games|Ludicus|Reflexshop|Schwerkraft-Verlag|Vendetta,762,0,1
218121,Dice Hospital,2018,1,4,45,10,7.18024,2.3,Dice|Medical,Stan Kordonskiy|Mike Nudd,Alley Cat Games|Kobold Spieleverlag|Maldito Games|Super Meeple,763,0,0
155362,Ca$h 'n Guns (Second Edition),2014,4,8,30,10,6.87185,1.2522,Bluffing|Fighting|Humor|Mafia|Negotiation|Party Game,Ludovic Maublanc,Repos Production|Asterion Press|Boardgame Space|Rebel Sp. z o.o.|Redbox Editora (Redbox),764,0,0
30645,Tammany Hall,2007,3,5,90,12,7.27868,2.7679,Negotiation|Political|Territory Building,Doug Eckhart,StrataMax Games|IDW Games|Pandasaurus Games,765,0,0
16747,Tumblin-Dice,2004,2,4,45,13,7.20398,1.0441,Action / Dexterity|Dice|Party Game,Carey Grayson|Randy Nash|Rick Soued,Eagle-Gryphon Games|Ferti|Nash Games|OPEN'N PLAY|Popcorn Games,766,0,0
300300,Chronicles of Crime: 1400,2020,1,4,60,14,7.87702,2.0952,Adventure|Deduction|Medieval|Murder/Mystery,David Cicurel|Wojciech Grajkowski,"Lucky Duck Games|999 Games|Broadway Toys LTD|Corax Games|Gameology (Gameology Romania)|Gém Klub Kft.|Hobby World|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|MINDOK|TWOPLUS Games",767,0,0
15512,Diamant,2005,3,8,30,8,6.82126,1.1132,Adventure|Bluffing|Exploration,Bruno Faidutti|Alan R. Moon,"Eagle-Gryphon Games|IELLO|Schmidt Spiele|Sunriver Games|2 Pionki|Albi|Arclight|AURUM, Inc.|Compaya.hu: Gamer Café Kft.|Devir|Funagain|Grow Jogos e Brinquedos|Lautapelit.fi|Lavka Games|Mancalamaro|Portal Games|Siam Board Games|Swan Panasia Co., Ltd.",768,0,0
195137,Catacombs (Third Edition),2015,2,5,60,14,7.54758,2.2553,Action / Dexterity|Adventure|Fantasy|Fighting,Ryan Amos|Marc Kelsey|Aron West,Arrakis Games|Elzra Corp. (Elzra)|Schwerkraft-Verlag,769,0,0
53953,Thunderstone,2009,1,5,60,12,6.92979,2.5048,Card Game|Fantasy|Fighting,Mike Elliott,Alderac Entertainment Group|Arclight|Edge Entertainment|Hobby World|Pegasus Spiele|Rebel Sp. z o.o.|Stratelibri|Wargames Club Publishing,770,0,1
82421,Summoner Wars: Phoenix Elves vs Tundra Orcs,2009,2,4,30,9,7.5202,2.3086,Card Game|Fantasy|Fighting,Colby Dauch,Cube Factory of Ideas|Filosofia Éditions|Galápagos Jogos|MINDOK|Plaid Hat Games|Raven Distribution|Uhrwerk Verlag,771,0,1
41066,Virgin Queen,2012,2,6,420,12,8.05223,4.4155,Negotiation|Pike and Shot|Political|Religious|Renaissance|Wargame,Ed Beach,GMT Games|Spielworxx,772,0,0
204472,Sub Terra,2017,1,6,60,10,7.37746,2.1348,Adventure|Exploration|Horror|Maze,Tim Pinder,Inside the Box Board Games LLP (ITB)|NeoTroy Games|Nuts! Publishing|Schwerkraft-Verlag|Second Gate Games,773,0,0
177678,Signorie,2015,2,4,90,12,7.41912,3.5548,Dice|Renaissance,Andrea Chiarvesio|Pierluca Zizzi,What's Your Game?|Ghenos Games|hobbity.eu,774,0,0
129948,The Palaces of Carrara,2012,2,4,60,10,7.16238,2.6068,City Building|Economic|Renaissance,Michael Kiesling|Wolfgang Kramer,Hans im Glück|Filosofia Éditions|White Goblin Games|Z-Man Games,775,0,0
8125,Santiago,2003,3,5,75,10,7.11276,2.4898,Farming|Negotiation,Claudia Hely|Roman Pelek,AMIGO|Ediciones Primigenio|Trefl|Z-Man Games,776,0,0
156689,Legendary: A Marvel Deck Building Game – Villains,2014,1,5,45,14,7.56979,2.7067,Card Game|Comic Book / Strip,Devin Low,Upper Deck Entertainment,777,0,1
1041,San Marco,2001,3,4,75,10,7.17123,2.6778,Medieval|Political,Alan R. Moon|Aaron Weissblum,Ravensburger,778,0,0
122298,Morels,2012,2,2,30,10,6.98971,1.7362,Card Game|Educational,Brent Povis,"Two Lanterns Games|Bright World Games|Fantasmagoria|HomoLudicus|Lotus Frog Games|MYBG Co., Ltd.|PaperGames (III)|Pegasus Spiele|Rebel Sp. z o.o.",779,0,1
283863,The Magnificent,2019,1,4,60,14,7.59602,3.1488,Dice|Economic,Eilif Svensson|Kristian Amundsen Østby,Aporta Games|Arrakis Games|Ghenos Games|Hobby World|Jumping Turtle Games|Matagot|Pegasus Spiele|YOKA Games,780,0,0
132028,Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition),2012,2,4,60,13,7.94683,3.259,Wargame|World War II,Uwe Eickert,"Academy Games, Inc.|ASYNCRON games|Devir|Schwerkraft-Verlag",781,0,0
65244,Forbidden Island,2010,2,4,30,10,6.78128,1.7386,Adventure|Fantasy,Matt Leacock,"Gamewright|ADC Blackfire Entertainment|Arclight|AURUM, Inc.|Cocktail Games|Competo / Marektoy|Devir|FoxMind Israel|Kaissa Chess & Games|Kanga Games|Lex Games|Lifestyle Boardgames Ltd|NeoTroy Games|Rebel Sp. z o.o.|Reflexshop|Schmidt Spiele|Spilbræt.dk|uplay.it edizioni|White Goblin Games",782,0,0
154458,Akrotiri,2014,2,2,45,13,7.2183,2.6605,Ancient|Civilization|Economic|Exploration|Transportation,Jay Cormier|Sen-Foong Lim,Asmodee|Filosofia Éditions|Hobby Japan|Z-Man Games,783,0,0
300877,New York Zoo,2020,1,5,30,10,7.22429,1.9914,Abstract Strategy|Animals|Puzzle,Uwe Rosenberg,Feuerland Spiele|Bard Centrum Gier|Capstone Games|Cranio Creations|Grok Games|Hobby World|Maldito Games|MINDOK|Super Meeple|White Goblin Games,784,1,0
91514,Rhino Hero,2011,2,5,5,5,6.93333,1.02,Action / Dexterity|Animals|Children's Game|Party Game,Scott Frisco|Steven Strumpf,"HABA|Hobby World|Korea Boardgames Co., Ltd.|Nabita World co., Ltd.|Reflexshop|Sugorokuya|Swan Panasia Co., Ltd.",785,0,0
218074,Detective: City of Angels,2019,1,5,30,14,7.96824,2.3636,Murder/Mystery,Evan Derrick,Van Ryder Games|La Boîte de Jeu|Game Harbor|Pegasus Spiele,786,0,0
29368,Last Night on Earth: The Zombie Game,2007,2,6,60,12,6.9269,2.2926,Fighting|Horror|Miniatures|Zombies,Jason C. Hill,Flying Frog Productions|Hobby Base,787,0,0
244608,Menara,2018,1,4,10,8,7.45884,1.5918,Action / Dexterity|Fantasy,Oliver Richtberg,"Zoch Verlag|999 Games|Arclight|DiceTree Games|Swan Panasia Co., Ltd.",788,0,0
220517,The Shipwreck Arcana,2017,2,5,10,12,7.48635,2.1429,Card Game|Deduction|Fantasy|Math|Number|Print & Play,Kevin Bishop,Meromorph Games,789,0,1
26566,Homesteaders,2009,2,4,60,14,7.21509,3.043,American West|City Building|Economic,Alex Rockwell,Tasty Minstrel Games|Quined Games,790,0,0
37380,Roll Through the Ages: The Bronze Age,2008,1,4,30,8,6.86577,1.7809,Ancient|City Building|Civilization|Dice,Matt Leacock,"Eagle-Gryphon Games|Gen-X Games|Korea Boardgames Co., Ltd.|New Games Order, LLC|Pegasus Spiele|Quined White Goblin Games|Swan Panasia Co., Ltd.|White Goblin Games",791,0,0
26990,Container,2007,3,5,60,12,7.14739,3.2435,Economic|Industry / Manufacturing|Nautical|Transportation,Franz-Benno Delonge|Thomas Ewert,"Valley Games, Inc.",792,0,0
223953,Kitchen Rush,2017,1,4,30,12,7.3147,2.209,Real-time,Vangelis Bagiartakis|Dávid Turczi,Artipia Games|Abraxas|Broadway Toys LTD|Ediciones MasQueOca|Flick Game Studio|Geek Attitude Games|Pegasus Spiele|Stronghold Games,793,0,0
2181,Bridge,1925,4,4,60,12,7.45893,3.861,Card Game,Harold Vanderbilt,(Public Domain)|Ariel Productions Ltd|ASS Altenburger Spielkarten|Atlantic Playing Card Company|Chas Goodall & Sons Ltd|David Westnedge|Excalibur Electronics|Hasbro|House of Marbles|Man-indo|Michael Stanfield|Peri Spiele|Piatnik|Playbox|Skor-Mor|TAG|W. D. & H. O. Wills|Waddingtons|Yaquinto,794,0,1
1465,Wizard,1984,3,6,45,10,6.93819,1.7274,Card Game|Fantasy,Ken Fisher,"K. Fisher Enterprises Ltd.|(Unknown)|999 Games|AMIGO|Broadway Toys LTD|Canada Games|Copag Cards|Dino Toys s. r. o.|Fantasmagoria|G3|Gametrade Distribuzione|Gigamic|KADABRA|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|Laser plus|Lautapelit.fi|Modiano|Morapiaf|Piatnik|Swan Panasia Co., Ltd.|U.S. Games Systems, Inc.|The United States Playing Card Company|VR Distribution|Zvezda",795,0,1
1345,Genoa,2001,2,5,60,12,7.05945,3.0777,Negotiation|Renaissance,Rüdiger Dorn,alea|Ravensburger|Asmodee|Competo / Marektoy|Filosofia Éditions|Lacerta|Quined White Goblin Games|Rio Grande Games,796,0,0
279613,Unlock!: Timeless Adventures,2019,1,6,60,10,7.87504,2.0625,Card Game|Exploration|Novel-based|Puzzle|Real-time,Aristide Bruyant|Cyril Demaegd|Guillaume Montiage|Yohan Servais,Space Cowboys|Asmodee|Asmodee China|Galápagos Jogos|Hobby Japan,797,1,1
9440,Maharaja: The Game of Palace Building in India,2004,2,5,90,12,7.11156,3.1725,City Building,Michael Kiesling|Wolfgang Kramer,Phalanx Games B.V.|Phalanx Games Deutschland|Asmodee|KDS Distribuzione (Italy)|Mayfair Games,798,0,0
216459,The Lost Expedition,2017,1,5,30,14,7.07125,1.8596,Adventure|Card Game|Exploration,Peer Sylvester,Osprey Games|17wanzy (Yihu BG)|All In Games|Gen-X Games|Nuts! Publishing|Studio Supernova,799,0,1
227460,Hannibal & Hamilcar,2018,2,2,40,12,8.33838,3.9367,Ancient|Political|Wargame,Mark Simonitch|Jaro Andruszkiewicz,PHALANX|ASYNCRON games|Cranio Creations|Ediciones MasQueOca|Feuerland Spiele,800,0,0
82420,Summoner Wars: Guild Dwarves vs Cave Goblins,2009,2,4,30,9,7.5709,2.2319,Card Game|Fantasy|Fighting,Colby Dauch,Cube Factory of Ideas|Filosofia Éditions|Galápagos Jogos|Plaid Hat Games|Raven Distribution|Uhrwerk Verlag,801,0,1
218479,Cerebria: The Inside World,2018,1,4,60,14,7.81165,4.3267,Fantasy,Richard Amann|Viktor Peter,Mindclash Games|Intrafin Games,802,0,0
98229,Pictomania,2011,3,6,25,9,7.27481,1.5138,Party Game|Real-time,Vlaada Chvátil,"Czech Games Edition|Dino Toys s. r. o.|Ediciones MasQueOca|Hobby Japan|IELLO|Lifestyle Boardgames Ltd|Pegasus Spiele|Stronghold Games|Swan Panasia Co., Ltd.|Trefl|White Goblin Games",803,0,0
13642,Louis XIV,2005,2,4,75,12,7.06279,3.0055,Age of Reason|Card Game|Political,Rüdiger Dorn,alea|Ravensburger|Rio Grande Games,804,0,1
151004,Smash Up: Science Fiction Double Feature,2014,2,2,30,12,7.27636,2.2987,Card Game|Fantasy|Horror|Humor|Mythology|Prehistoric|Science Fiction|Spies/Secret Agents,Paul Peterson,Alderac Entertainment Group|Edge Entertainment|IELLO|Pegasus Spiele|uplay.it edizioni,805,0,1
234477,Battle for Rokugan,2017,2,5,60,14,7.45594,2.7396,Fantasy|Medieval|Wargame,Molly Glover|Tom Jolly,Asterion Press|Delta Vision Publishing|Fantasy Flight Games|Galápagos Jogos|Hobby World,806,0,0
172047,The Others,2016,2,5,90,14,7.36217,3.0187,Fantasy|Fighting|Horror|Miniatures,Eric M. Lang,Cool Mini Or Not|Guillotine Games|Asmodee|Asterion Press|Broadway Toys LTD|Edge Entertainment|Portal Games,807,0,0
27976,Heroscape Master Set: Swarm of the Marro,2007,2,4,60,8,7.63008,2.2544,Adventure|Fantasy|Fighting|Miniatures|Science Fiction,Stephen Baker|Rob Daviau|Chris Nelson|Craig Van Ness,Hasbro|Milton Bradley,808,0,0
98351,Core Worlds,2011,2,5,60,10,7.17529,2.8984,Card Game|Civilization|Science Fiction|Space Exploration,Andrew Parks,Stronghold Games,809,0,1
275467,Letter Jam,2019,2,6,45,10,7.27187,1.9815,Card Game|Deduction|Party Game|Word Game,Ondra Skoupý,Czech Games Edition|Cranio Creations|Devir|Fantasmagoria|GaGa Games|Gém Klub Kft.|HeidelBÄR Games|IELLO|Lex Games|MINDOK|Rebel Sp. z o.o.|Sunnygeeks|White Goblin Games,810,0,1
148319,Tragedy Looper,2011,2,4,120,13,7.19083,3.5312,Bluffing|Card Game|Deduction|Murder/Mystery,BakaFire,BakaFire Party|Asterion Press|Devir|Filosofia Éditions|MTS Games|Z-Man Games,811,0,1
108906,Thunder Alley,2014,2,7,90,10,7.31679,2.3909,Racing|Sports,Jeff Horger|Carla Horger,GMT Games,812,0,0
131260,Qwixx,2012,2,5,15,8,6.87502,1.1133,Dice|Math|Number,Steffen Benndorf,Nürnberger-Spielkarten-Verlag|Brädspel.se|dV Giochi|FoxMind Israel|Fractal Juegos|Game Factory|Gamewright|Gigamic|Kanga Games|Maldón|MINDOK|Morapiaf|Vagabund|Vennerød Forlag AS|White Goblin Games,813,0,0
160851,Lanterns: The Harvest Festival,2015,2,4,30,8,6.8966,1.5617,Abstract Strategy,Christopher Chung,"Foxtrot Games|Renegade Game Studios|Broadway Toys LTD|CrowD Games|Devir|Games Factory Publishing|Korea Boardgames Co., Ltd.|Lex Games|Matagot|Pegasus Spiele|White Goblin Games",814,0,0
66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,2011,1,5,60,12,7.12073,2.6111,Adventure|Exploration|Fantasy|Fighting|Miniatures,Peter Lee|Bill Slavicsek,Wizards of the Coast,815,0,0
491,Web of Power,2000,3,5,50,12,7.30347,2.4441,Medieval|Territory Building,Michael Schacht,Goldsieber Spiele|999 Games|GameField|Rio Grande Games,816,0,0
239464,Palm Island,2018,1,2,15,10,7.16196,1.7203,Card Game|City Building|Print & Play,Jon Mietling,Portal Dragon|KOSMOS|Lucky Duck Games|Nuts! Publishing,817,0,1
65901,Age of Industry,2010,2,5,120,13,7.36545,3.3672,Economic|Industry / Manufacturing|Transportation,Martin Wallace,Treefrog Games|Hobby Japan|Wargames Club Publishing,818,0,0
195560,Wasteland Express Delivery Service,2017,2,5,90,13,7.38535,2.9405,Miniatures|Science Fiction|Transportation,Jonathan Gilmour|Ben Pinchback|Matt Riddle,Asmodee|Asmodee China|Pandasaurus Games,819,0,0
240,Britannia,1986,3,5,180,12,7.20192,3.1623,Ancient|Civilization|Medieval|Wargame,Lewis Pulsipher,The Avalon Hill Game Co|Delta Vision Publishing|Devir|Edge Entertainment|Esdevium|Fantasy Flight Games|Gibsons|Heidelberger Spieleverlag|Welt der Spiele,820,0,0
202408,Adrenaline,2016,3,5,30,12,7.02923,2.378,Fighting|Miniatures|Science Fiction|Video Game Theme,Filip Neduk,Czech Games Edition|Cranio Creations|Devir|DiceTree Games|GaGa Games|Heidelberger Spieleverlag|Hobby Japan|IELLO|Lex Games|MINDOK|Rebel Sp. z o.o.,821,0,0
2093,Mahjong,1850,3,4,120,8,7.03181,2.5681,Abstract Strategy,(Uncredited),"(Public Domain)|(Unknown)|A. D. Richter & Cie.|Alga|ASS Altenburger Spielkarten|Blizzard Entertainment|Brevete S.G.D.G.|Cardinal|Carlsberg|Cayro, the games|Chad Valley Co Ltd.|CHH Games|Chinese Arts & Crafts|Creative Crafthouse|Crisloid|Dal Negro|De La Rue|Dilemma Games|E.S. Lowe|Educa Borras|Fame Products|Franz Schmidt|Geoludie|Gibsons|Golconda|Golden|Grapet|Grow Jogos e Brinquedos|Guanhua (冠華)|H. P. Gibson & Sons|Hartung-Spiele|Intercontor AG|John Jaques of London|John Lewis|John N. Hansen Co., Inc.|John Sands Pty Ltd|Jumbo|Kerry's Mah Jong|Kirjalito|KR|Laurence King Publishing Ltd|Longfield Games|Michael Stanfield|Miro Company|Monkey Pod Games|National Games, Inc.|National Mah Jongg League, Inc.|Olsen|Parker Brothers|Perry & Co. Ltd.|Philos|Revanche Spelen|Rosiness|Royal Depth|Schmidt Spiele|Skor-Mor|SPM: Syarikat Permainan Malaysia|Spółdzielnia Rzemieślnicza Wielobranżowa ""Przemysław""|Sterling Games|SYU Creation|U3|Wizards of the Coast|Wood Expressions|Woodstock Spiele|Yellow Mountain Imports|Zontik Games",822,0,0
256999,Project: ELITE,2020,1,6,60,14,8.09118,2.3824,Fighting|Miniatures|Real-time|Science Fiction,Konstantinos Kokkinis|Marco Portugal|Sotirios Tsantilas,Artipia Games|CMON Global Limited|Funforge,823,0,0
301255,Whistle Mountain,2020,2,4,60,14,7.77067,3.0,Industry / Manufacturing,Scott Caputo|Luke Laurie,Bézier Games|BoardM Factory|La Boîte de Jeu|Maldito Games|Rawstone|TLAMA games|uplay.it edizioni,824,0,0
106217,Hawaii,2011,2,5,90,13,7.13795,2.9024,Territory Building|Economic,Greg Daigle,Hans im Glück|999 Games|Filosofia Éditions|Rio Grande Games|Z-Man Games,825,0,0
108784,Ascension: Storm of Souls,2011,1,4,30,13,7.29043,2.3312,Card Game|Fantasy,Robert Dougherty|John Fiorillo|Justin Gary|Brian M. Kibler,Arclight|Asmodee|Marabunta|Stone Blade Entertainment,826,0,1
52461,Legacy: The Testament of Duke de Crecy,2013,1,4,60,8,7.15659,2.7093,Age of Reason|Card Game|Economic,Michiel Justin Elliott Hendriks,Portal Games|Gemenot|IELLO|Pegasus Spiele,827,0,1
904,Dream Factory,2000,2,5,60,10,7.05051,2.1084,Movies / TV / Radio theme,Reiner Knizia,Hasbro|Competo / Marektoy|Egmont Polska|Filosofia Éditions|Imagine Jogos|Ludonova|Summon Games|Überplay,828,0,0
191977,The Castles of Burgundy: The Card Game,2016,1,4,30,12,6.99123,2.5652,Card Game,Stefan Feld,alea|Ravensburger,829,0,1
201921,Tiny Epic Quest,2017,1,4,30,14,7.01394,2.6532,Adventure|Fantasy|Video Game Theme,Scott Almes,Gamelyn Games|Pixie Games|Reflexshop|REXhry,830,0,0
332800,Summoner Wars (Second Edition),2021,2,2,40,9,8.36457,2.4878,Card Game|Fantasy|Fighting,Colby Dauch,"Plaid Hat Games|BoardM Factory|Cube Factory of Ideas|Gém Klub Kft.|MINDOK|MYBG Co., Ltd.",831,0,1
272738,Jaws,2019,2,4,60,12,7.20077,2.19,Animals|Fighting|Movies / TV / Radio theme|Nautical,Prospero Hall,Ravensburger,832,0,0
8051,Attika,2003,2,4,45,10,6.99159,2.3698,Ancient|City Building|Territory Building,Marcel-André Casasola Merkle,Hans im Glück|999 Games|Kaissa Chess & Games|Rio Grande Games,833,0,0
27588,Zooloretto,2007,2,5,45,8,6.82026,1.8599,Animals,Michael Schacht,"ABACUSSPIELE|999 Games|Filosofia Éditions|G3|Hobby World|Korea Boardgames Co., Ltd.|Lautapelit.fi|Playgo Ltd (Hong Kong)|Rio Grande Games|SpinBottle Games|Swan Panasia Co., Ltd.|White Goblin Games|Z-Man Games",834,0,0
147151,Concept,2013,4,12,40,10,6.80003,1.3905,Deduction|Party Game,Gaëtan Beaujannot|Alain Rivollet,"Repos Production|ADC Blackfire Entertainment|Asmodee|Asmodee China|Asterion Press|Galápagos Jogos|Gém Klub Kft.|Hobby Japan|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|Lautapelit.fi|Lifestyle Boardgames Ltd|Rebel Sp. z o.o.|Sombreros Production",835,0,0
59946,Dungeons & Dragons: Castle Ravenloft Board Game,2010,1,5,60,12,6.98358,2.5084,Adventure|Exploration|Fantasy|Fighting|Horror|Miniatures,Rob Heinsoo|Peter Lee|Mike Mearls|Bill Slavicsek,Wizards of the Coast,836,0,0
329465,Red Rising,2021,1,6,45,14,7.18227,2.2727,Card Game|Novel-based|Science Fiction,Alexander Schmidt (II)|Jamey Stegmaier,Stonemaier Games|Albi|Corax Games|Delta Vision Publishing|Geekach Games|Ghenos Games|Grok Games|Lavka Games|Ludofy Creative|Maldito Games|Matagot|PHALANX|sternenschimmermeer,837,0,1
56692,Parade,2007,2,6,45,12,6.98098,1.4708,Card Game|Novel-based,Naoki Homma,"Arclight|Filosofia Éditions|Fire on Board Jogos|Fractal Juegos|Grimpeur|Japon Brand|Korea Boardgames Co., Ltd.|Kossetsu Games|More Fun Co., Ltd.|One Moment Games|Schmidt Spiele|Sunny Games|Z-Man Games",838,0,1
285984,Last Bastion,2019,1,4,45,14,7.58235,2.5672,Fantasy|Fighting|Medieval,Antoine Bauza,Repos Production|Asmodee|Gém Klub Kft.|Rebel Sp. z o.o.,839,0,0
207243,The City of Kings,2018,1,4,45,14,7.65888,3.1818,Adventure|Exploration|Fantasy|Fighting|Puzzle,Frank West,The City of Games,840,1,0
214029,SpaceCorp: 2025-2300AD,2018,1,4,60,12,7.69666,2.936,Economic|Exploration|Science Fiction|Space Exploration,John H. Butterfield,GMT Games|Nuts! Publishing,841,0,0
207830,5-Minute Dungeon,2017,2,5,5,8,6.98753,1.1156,Card Game|Fantasy|Fighting|Real-time,Connor Reid,"Wiggles 3D|Korea Boardgames Co., Ltd.|KOSMOS|Spin Master Ltd.",842,0,1
38054,Snow Tails,2008,2,5,45,10,6.97183,2.0464,Animals|Racing|Sports,Gordon Lamont|Fraser Lamont,Fragor Games|Asmodee|Renegade Game Studios,843,0,0
169124,Flick 'em Up!,2015,2,10,30,7,6.90561,1.3316,Action / Dexterity|American West|Fighting,Gaëtan Beaujannot|Jean Yves Monpertuis,Pretzel Games|Bergsala Enigma (Enigma)|Filosofia Éditions|Galápagos Jogos|Ghenos Games|Lacerta|Ludonova|One Moment Games|Z-Man Games,844,0,0
203427,Fabled Fruit,2016,2,5,20,8,7.01332,1.5902,Animals|Card Game,Friedemann Friese,"2F-Spiele|Albi|Arclight|Edge Entertainment|Game On Publishing LTD|Giochi Uniti|Hobby World|Lacerta|Stronghold Games|Swan Panasia Co., Ltd.|White Goblin Games",845,0,1
219215,Werewords,2017,4,10,10,8,7.14836,1.1552,Deduction|Party Game|Real-time|Word Game,Ted Alspach,Bézier Games|GoKids 玩樂小子|Popcorn Games|Ravensburger|UBO CnC,846,0,0
193214,Meeple Circus,2017,2,5,45,8,7.08198,1.4512,Action / Dexterity|Animals,Cédric Millet,"Matagot|Arclight|Ergo Ludo Editions|Gemblo, Inc.|Gen-X Games|Ghenos Games|Hobby Game Mall|Lavka Games|Mandoo Games|Pegasus Spiele|Surfin' Meeple|Tower Tactic Games",847,0,0
244331,Blue Lagoon,2018,2,4,30,8,7.19258,2.028,Abstract Strategy,Reiner Knizia,"Blue Orange (EU)|Blue Orange Games|ADC Blackfire Entertainment|Amo Oy|Arclight|Broadway Toys LTD|Funiverse|Gemblo, Inc.|Happy Color|Mandoo Games|Zvezda",848,0,0
238992,Call to Adventure,2019,1,4,30,13,7.17638,2.0085,Card Game|Dice|Fantasy|Novel-based,Johnny O'Neal|Christopher O'Neal,Asmodee|La Boîte de Jeu|Brotherwise Games|GaGa Games|Gém Klub Kft.|Hobby Japan|Rebel Sp. z o.o.,849,0,1
254386,Raccoon Tycoon,2018,2,5,60,8,7.36563,2.08,Animals|Economic,Glenn Drover,Forbidden Games|Arrakis Games|Pendragon Game Studio,850,0,0
125678,DC Comics Deck-Building Game,2012,2,5,45,15,7.04084,1.9963,Card Game|Comic Book / Strip,Matt Hyra|Ben Stoll,Cryptozoic Entertainment|Broadway Toys LTD|Cosmic Games|Don't Panic Games|Egmont Polska|KOSMOS,851,0,1
198740,Lovecraft Letter,2017,2,6,5,10,7.23188,1.4493,Card Game|Deduction|Fantasy|Horror,Seiji Kanai,Alderac Entertainment Group|Arclight|Pegasus Spiele|Switch Games,852,0,1
212402,The Grimm Forest,2018,2,4,45,14,7.11558,1.9145,Animals|Fantasy,Tim Eisner,Druid City Games|Cube Factory of Ideas|Game Harbor|Hobby World|Last Level|Lucky Duck Games|Mirakulus,853,0,0
25669,Qwirkle,2006,2,4,45,6,6.77862,1.6168,Abstract Strategy,Susan McKinley Ross,"MindWare|999 Games|ADC Blackfire Entertainment|Compaya.hu: Gamer Café Kft.|Competo / Marektoy|Corfix|cutia.ro|Éveil & Jeux|G3|GoKids 玩樂小子|Green Board Game Co.|IELLO|Inter Hobby Co., Ltd.|Korea Boardgames Co., Ltd.|Lúdilo|Outset Media|Productief BV|Schmidt Spiele",854,0,0
197405,Tak,2017,2,2,20,12,7.62103,2.4776,Abstract Strategy,James Ernest|Patrick Rothfuss,"Cheapass Games|Greater Than Games, LLC|James Ernest Games|Maldito Games|Wyrmwood Gaming",855,0,0
210296,DinoGenics,2019,1,5,90,14,7.68954,2.9014,Science Fiction|Territory Building,Richard Keene,Ninth Haven Games|La Boîte de Jeu,856,0,0
245643,Luxor,2018,2,4,45,8,7.20591,1.9074,Adventure|Ancient,Rüdiger Dorn,Queen Games|Brädspel.se|Calamity Games|Devir|Piatnik,857,0,0
235488,Istanbul: The Dice Game,2017,2,4,20,8,7.1726,1.75,Dice,Rüdiger Dorn,"Pegasus Spiele|2 Pionki|Alderac Entertainment Group|Korea Boardgames Co., Ltd.|Land of Beautiful Mind (سرزمین ذهن زیبا)|Matagot|MEBO Games|Piatnik|Portal Games|Swan Panasia Co., Ltd.|TCG Factory|White Goblin Games",858,0,0
154086,Gold West,2015,2,4,45,13,7.34264,2.4643,American West|Economic|Territory Building,J. Alex Kevern,2Tomatoes Games|Tasty Minstrel Games,859,0,0
554,La Città,2000,2,5,120,12,7.03235,3.2764,City Building|Civilization|Renaissance|Territory Building,Gerd Fenchel,KOSMOS|999 Games|ABACUSSPIELE|Rio Grande Games|Tilsit,860,0,0
248065,Zombicide: Invader,2019,1,6,60,14,7.87576,2.3906,Miniatures|Science Fiction|Zombies,Raphaël Guiton|Jean-Baptiste Lullien|Nicolas Raoult,CMON Global Limited|Asmodee|Edge Entertainment|Galápagos Jogos|Guillotine Games|Portal Games,861,0,0
171669,Discoveries: The Journals of Lewis & Clark,2015,2,4,60,14,7.05733,2.3594,American West|Dice,Cédrick Chaboussit,Ludonaute|Asterion Press|MeepleBR|Rebel Sp. z o.o.,862,0,0
95064,Ascension: Return of the Fallen,2011,1,2,30,13,7.28789,2.1583,Card Game|Fantasy,Gary Arant|Robert Dougherty|Ian Estrin|John Fiorillo|Justin Gary|Brian M. Kibler|Jeff Liu|Ryan O'Connor,Arclight|Asmodee|FunBox Jogos|Marabunta|Stone Blade Entertainment|Ultra PRO,863,0,1
280794,Etherfields,2020,1,4,90,12,8.05051,3.4404,Adventure|Exploration|Fantasy|Miniatures,Michał Oracz,Awaken Realms|YOKA Games,864,0,0
